bgg_id,page_views,rank,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,ast,ast_rank,az,az_rank,ba,ba_rank,bar,bar_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,te,te_rank,tg,tg_rank,th,th_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,yi,yi_rank,za,za_rank,zh,zh_rank
2136,11306,21,,,,,,,,,,,,,,,,,,,,,,,,,,,126,7,,,,,,,,,,,,,,,,,,,,,,,171,8,,,,,,,5038,3,,,,,,,,,2557,43,2,46,151,48,,,,,315,4,,,,,348,57,,,,,,,,,,,,,,,,,,,,,,,,,124,5,,,,,186,7,,,,,,,,,,,,,,,380,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,3,,,,,,,,,,,,,,,,,,,,,725,8,,,,,,,,,,,,,,,,,,,,,748,5,,,,,,,,,,,69,64,,,,,,,,,,,,,22,7,,,63,6,,,,,,,,,1,3,,,188,8,,,,,,,,,,,,,,,,,57,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,101
811,10321,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,9,,,,,,,25,24,,,,,,,1119,22,,,,,,,,,3144,32,,,1467,9,,,,,,,91,21,,,864,25,,,,,,,,,,,,,,,,,,,907,4,,,,,,,,,,,66,20,,,,,,,,,,,,,,,80,73,173,32,,,,,,,,,,,,,205,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815,5,,,28,29,,,,,,,,,,,,,,,,,458,12,,,,,442,11,,,64,8,342,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,10218,23,,,,,,,,,,,,,,,,,,,,,,,,,,,17,16,,,,,,,,,,,,,,,16,24,,,,,,,,,,,3,8,10,47,1467,16,,,,,,,,,3733,27,3,42,502,25,,,,,,,248,5,,,936,20,,,,,,,,,,,,,,,,,,,67,23,,,,,,,,,,,97,17,,,,,,,,,,,,,,,355,26,571,18,,,,,,,,,,,,,50,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270,18,6,13,46,20,,,,,,,,,,,,,,,,,458,13,,,,,137,26,,,,,684,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,17,,,,,,,,,,,,,,,,,,,,,,,9,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405,13
5072,10117,24,,,,,,,,,,,3,20,,,,,,,,,,,,,,,18,15,,,,,62,2,,,,,,,,,7,43,,,,,,,,,,,,,116,8,635,41,,,,,,,,,7000,14,9,13,81,70,,,,,,,,,,,499,41,,,,,,,,,,,,,,,5,4,,,,,684,2,,,,,,,,,,,,,,,166,9,,,,,,,,,86,71,222,30,,,,,,,,,,,,,14,40,,,,,,,,,,,,,,,,,,,,,9,1,,,25,2,,,137,2,,,,,,,,,,,,,,,33,67,10,9,98,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,55,,,,,,,,,,,,,,,11,3,,,,,,,,,,,,,,,20,64,,,,,38,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,65
6819,8743,25,,,,,,,,,,,,,,,,,,,,,,,,,,,26,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,14,5103,2,,,,,,,,,2047,56,7,17,30,96,,,,,,,26,43,,,287,66,,,,,,,,,,,,,,,,,,,74,22,,,,,,,,,,,,,,,,,,,,,,,6,4,,,83,72,65,60,,,,,,,,,,,,,10,52,,,,,,,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,84,47,,,15,35,,,,,,,,,,,,,,,,,375,17,,,,,83,34,,,,,189,46,,,,,,,,,,,,,,,,,14,17,,,,,,,,,,,,,71,25,,,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,43
2392,7803,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,17,,,,,,,95,14,,,,,,,753,35,,,,,,,,,4060,24,,,289,35,,,6,11,128,7,,,,,963,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,29,,,,,,,,,,,,,,,307,31,230,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,22,,,44,22,,,,,,,,,,,,,,,,,296,22,,,,,151,23,,,,,,,,,,,,,,,,,,,,,,,14,16,,,,,,,15,9,,,,,142,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,53
5432,7583,27,,,,,,,,,,,68,8,,,4,2,,,,,,,,,,,26,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247,79,,,,,,,,,4687,19,,,1068,16,,,,,125,8,13,73,,,203,75,,,,,,,,,,,,,,,14,3,,,60,24,144,3,,,,,,,,,,,,,,,315,6,,,,,,,,,90,68,83,48,,,,,,,,,,,,,11,48,,,,,,,,,,,,,,,,,28,5,,,,,,,8,5,,,14,3,,,,,,,,,,,,,,,90,43,12,7,29,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,2,16,3,,,110,6,,,,,,,,,,,8,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,40
3886,7238,28,,,,,,,,,,,,,,,,,,,,,,,,,,,171,5,,,,,,,,,,,,,,,13,28,,,,,,,,,,,,,84,11,2463,9,,,,,,,,,11,959,7,16,285,37,10,14,,,33,14,127,16,,,550,39,,,,,7,4,,,,,,,,,,,,,24,39,,,,,,,,,,,530,2,,,,,,,,,,,,,,,545,16,80,50,,,,,,,,,,,,,16,35,,,,,,,,,14,2,,,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,37,7,12,106,8,,,,,,,,,,,,,,,,,452,14,,,,,873,4,,,192,2,188,47,,,,,,,,,,,,,,,,,38,10,13,13,,,,,,,,,,,63,29,,,,,,,,,,,,,,,,,173,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,42
2952,7215,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,26,,,,,,,,,,,,,82,12,833,31,,,,,,,,,3307,30,11,9,714,21,,,6,13,,,142,12,,,886,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,17,,,,,,,,,444,19,33,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222,21,,,65,11,,,,,,,,,,,,,,,,,,,,,,,113,32,,,,,131,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39856,7151,30,,,,,,,,,,,,,,,,,,,,,,,,,,,132,6,,,,,,,,,,,,,,,21,15,,,,,,,48,19,,,,,12,43,683,38,,,,,,,,,2580,41,,,,,,,,,,,,,,,985,17,,,,,,,,,,,,,,,,,,,102,16,,,,,,,,,,,146,10,,,,,,,,,,,,,,,681,10,,,,,,,,,,,,,,,18,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,40,,,,,,,,,,,,,,,,,474,11,,,,,,,,,,,948,14,,,,,,,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253,19
2398,6732,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251,76,,,,,,,,,5369,18,6,21,77,72,,,,,,,19,51,,,540,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,34,,,,,,,,,,,,,,,,,,,,,62,47,,,,,,,,,,,123,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,35,,,,,,,,,,,,,,,,,40,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18011,6312,32,,,,,,,,,,,14,16,,,,,,,,,,,,,,,,,,,,,28,3,,,,,,,,,11,34,,,,,,,35,20,,,,,,,180,92,,,,,,,,,2538,45,11,10,791,20,14,12,,,,,14,72,,,298,63,,,,,,,,,,,,,,,,,,,30,35,58,4,,,,,,,,,17,37,,,,,23,16,,,,,,,,,62,82,1097,11,,,,,,,,,,,,,43,18,,,,,,,,,7,3,,,,,,,,,,,,,,,25,3,,,,,32,7,,,,,,,,,,,,,38,63,8,10,10,38,,,,,,,,,,,,,,,,,98,35,,,,,145,24,,,,,439,28,,,,,,,,,,,,,9,9,6,4,15,15,,,,,,,,,,,,,26,52,,,,,26,4,,,,,,,,,,,67,18,,,,,15,26,,,3,2,,,,,79,7,,,,,,,,,,,,,,,,,,,,,,
2785,6278,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,2,,,,,,,,,,,,,33,25,230,81,,,,,,,,,599,124,6,23,3079,3,,,11,8,,,2,145,,,901,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573,15,27,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637,9,,,,,,,,,,,,,,,,,,,4,1,37,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,35,63
2921,6270,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,41,,,,,,,,,,,,,,,473,46,,,,,,,,,3943,25,,,,,,,,,,,,,,,447,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901,14,,,,,,,,,,,,,84,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,26,,,,,,,,,,,,,,,,,,,,,,,,,,,242,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30549,6028,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,35,,,,,7,66,553,43,,,,,,,,,4255,23,,,,,,,,,,,,,,,320,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,58,424,22,,,,,,,,,,,,,12,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,48,,,12,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2386,5881,36,,,,,,,,,,,12,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,33,,,,,,,25,25,,,,,33,24,157,103,,,,,,,,,2562,42,1,48,1524,8,,,,,,,53,31,,,486,43,,,,,,,,,,,,,,,,,,,55,25,,,,,,,,,,,32,28,,,,,,,,,,,,,,,183,40,,,,,,,,,,,,,,,19,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,15,50,18,,,,,,,,,,,,,,,,,46,62,,,,,59,38,,,,,11,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,20,,,,,,,,,,,13,13,,,,,,,,,,,18,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,430,11
1111,5861,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,18,,,,,,,,,,,,,,,730,36,,,,,40,8,,,3645,28,,,416,27,,,,,,,,,,,412,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36218,5441,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,71,,,,,,,29,21,,,,,10,50,1045,24,,,,,,,,,2865,37,,,33,93,,,,,,,30,41,,,288,65,,,,,,,,,,,,,,,,,,,39,32,,,,,,,,,,,,,,,,,,,,,,,,,,,73,77,640,16,,,,,,,,,,,,,6,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,44,,,29,27,,,,,,,,,,,,,,,,,83,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,28
5894,5328,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,23,,,,,,,,,,,,,,,282,71,,,,,,,,,2092,55,,,392,31,,,,,,,60,26,,,432,47,,,,,,,,,,,,,,,,,,,41,30,,,,,,,,,,,,,,,,,,,,,,,,,,,328,29,327,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,45,,,,,,,,,,,,,,,,,,,,,,,,,,,368,12,,,,,753,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,17,,,,,75,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2281,5323,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,35,,,,,,,,,,,,,,,,,,,,,,,,,3461,29,,,1086,15,,,,,,,,,,,466,44,,,,,,,,,,,,,,,,,,,28,36,,,,,,,,,,,,,,,,,,,,,,,,,,,207,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,5133,41,,,,,,,,,,,307,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361,55,,,,,,,,,2713,38,,,248,39,,,,,,,26,42,,,583,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,15,,,,,,,,,234,36,448,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,39,,,,,,,,,,,,,,,,,96,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,4960,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,44,,,,,,,,,,,,,10,46,307,64,,,,,,,,,3026,34,,,,,,,,,,,17,55,,,489,42,,,,,,,,,,,,,,,,,,,15,41,,,,,,,,,,,,,,,,,,,,,,,4,5,,,121,55,408,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,55,,,19,33,,,,,,,,,,,,,,,,,13,117,,,,,118,31,,,,,210,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,56,,,,,,,,,,,,,,,,,40,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,34
1917,4801,43,,,,,,,,,,,14,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,50,,,,,,,21,30,,,,,118,7,346,57,,,,,,,,,2539,44,3,44,297,34,,,15,5,69,9,35,36,,,364,55,,,,,,,,,,,,,,,,,,,126,15,,,,,,,,,,,,,,,,,,,,,,,,,,,45,95,,,,,,,,,,,,,,,17,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530,12,,,31,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,53,,,,,,,,,,,,,,,,,10,21,,,,,,,,,,,,,31,47,,,,,,,,,,,,,,,,,,,,,,,3,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,36
41114,4764,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4625,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4192,4603,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,12,,,,,,,55,16,,,,,24,30,933,27,,,,,,,,,2,976,,,199,43,,,,,,,44,34,,,259,69,,,,,,,,,,,,,2,6,,,,,10,44,,,,,,,,,,,80,18,,,,,,,,,,,,,,,407,22,390,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,28,,,,,,,,,,,,,,,,,,,,,111,34,,,,,,,,,,,1813,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,31,,,,,,,,,,,,,,,,,,,,,,,22,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1258,4417,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,29,,,,,,,1421,19,,,,,,,,,2936,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3955,4414,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,31,,,,,,,6,56,,,,,,,137,107,,,,,,,,,1856,59,,,286,36,,,,,,,,,,,821,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,25,,,,,,,,,,,,,,,596,13,,,,,,,,,,,,,,,180,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,89,,,,,,,,,,,53,78,,,,,,,,,,,,,,,,,47,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341,16
13713,4348,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,42,,,,,,,,,,,,,56,16,723,37,,,,,,,,,1279,72,,,224,40,,,2,15,,,35,37,,,882,24,,,,,,,,,,,,,,,,,,,26,38,,,,,,,,,,,13,43,,,,,,,,,,,4,7,,,124,53,157,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,31,,,,,358,14,,,,,8,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,42,,,,,,,,,,,,,,,,,100,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181,22
2399,4151,49,,,,,,,,,,,33,12,,,,,,,21,4,,,,,,,18,14,,,,,,,,,12,5,,,,,30,10,,,,,,,28,22,,,,,,,135,109,,,,,,,,,1926,57,15,6,596,23,,,,,13,17,17,56,,,201,77,,,,,,,,,,,,,,,,,,,37,33,,,,,,,,,,,58,23,,,,,,,,,,,,,,,150,47,140,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,65,,,,,,,,,8,5,,,,,,,,,,,66,44,,,,,124,29,,,13,11,297,34,,,,,,,,,,,,,,,,,13,19,,,,,,,,,,,,,21,61,,,,,,,,,,,,,,,,,20,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,29
11733,4057,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,108,,,,,,,8,1,844,91,,,,,,,,,,,,,,,327,58,,,,,,,,,,,,,,,,,,,,,,,,,250,2,,,,,15,38,,,,,,,,,,,,,,,2301,3,55,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,,,,,,,,,,65,5,,,,,21,8,,,,,23,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,
255613,3961,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,2,,,,,,,,,,,,,,,,,,,,,,,,,,,25,347,,,,,,,,,,,,,,,,,,,,,,,,,32,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869,3,,,,,,,,,24,130,,,,,,,57,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2417,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,27
2407,3948,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,210,,,,,,,,,3867,26,,,28,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4112,3908,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,19,,,,,,,,,,,,,40,21,190,87,,,,,,,,,1403,66,8,15,426,26,,,2,14,39,11,,,,,402,53,,,,,,,,,,,,,,,,,,,32,34,,,,,,,,,,,,,,,,,33,14,,,,,,,,,132,51,95,46,,,,,,,,,,,,,18,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,30,,,25,30,,,,,,,,,,,,,,,,,340,18,,,,,190,22,,,,,204,41,,,,,,,,,,,,,,,,,15,14,,,,,,,,,,,,,22,60,,,,,,,,,,,30,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,32
9364,3897,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3373,7,,,,,,,,,392,164,,,,,,,,,,,,,,,91,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
