bgg_id,page_views,rank,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,ast,ast_rank,az,az_rank,azb,azb_rank,ba,ba_rank,bar,bar_rank,bcl,bcl_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,haw,haw_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,lfn,lfn_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mai,mai_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nov,nov_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pih,pih_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,tg,tg_rank,th,th_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,xmf,xmf_rank,yi,yi_rank,za,za_rank,zh,zh_rank
27443,12531,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,21,,,,,,,82,21,,,12,4,67,21,816,30,,,,,,,,,747,123,9,11,541,29,38,7,,,,,144,15,,,465,42,,,,,,,,,,,,,,,,,,,,,29,36,,,,,75,12,,,,,,,,,,,,,,,,,,,,,579,22,2744,6,,,,,,,,,,,,,520,2,,,,,,,,,,,,,,,,,37,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178,30,,,,,,,,,,,,,,,,,,,,,,,,,384,18,,,,,177,23,,,,,1004,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,9,,,,,,,,,,,57,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3737,1
3886,12435,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,5,,,,,,,,,,,,,,,8,44,,,,,,,237,10,,,,,101,12,4167,5,,,,,,,,,1834,59,7,15,449,30,10,16,,,72,13,134,18,,,582,34,,,,,4,3,,,,,,,,,,,,,,,17,42,,,,,,,,,,,674,2,,,,,,,,,,,,,,,1142,8,136,49,,,,,,,,,,,,,16,38,,,,,,,5,3,,,,,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,34,3,16,76,10,,,,,,,,,,,,,,,,,,,,,207,25,,,,,1220,3,,,197,3,236,34,,,,,,,,,,,,,,,,,83,8,18,14,,,,,272,3,,,,,45,39,,,,,,,,,,,,,,,,,,,54,15,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,39
11733,12225,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241,80,,,,,,,10,1,1880,57,,,,,,,,,,,,,,,448,44,,,,,,,,,,,,,,,,,,,,,,,,,,,559,1,,,,,24,35,,,,,,,,,,,,,,,8765,2,40,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3,,,,,,,,,,,153,3,,,,,69,7,,,,,10,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5072,11613,24,,,,,,,,,,,6,22,,,,,,,,,,,,,,,,,,,10,23,,,,,162,2,,,,,,,,,17,20,,,,,,,,,,,,,135,9,465,48,,,,,,,,,7674,12,5,26,110,65,,,,,,,,,,,418,47,,,,,,,,,,,,,,,41,2,,,,,,,875,2,,,,,,,,,,,,,,,138,8,,,,,,,,,82,84,367,25,,,,,,,,,,,,,291,4,,,,,,,,,,,,,,,,,,,,,,,6,1,,,26,2,,,247,2,,,,,,,,,,,,,,,59,59,4,14,131,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,74,,,,,,,,,,,,,,,14,2,,,,,,,,,,,,,,,31,45,,,,,189,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,61
822,9235,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,16,,,,,,,,,,,,,,,31,14,,,,,,,88,20,,,5,6,82,17,1003,25,,,,,23,12,,,3389,33,3,37,792,24,,,,,,,146,14,,,641,31,,,,,,,,,,,,,,,,,,,,,55,24,,,,,,,,,,,114,19,,,,,,,,,,,,,,,573,23,340,27,,,,,,,,,,,,,57,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325,19,10,7,37,22,,,,,,,,,,,,,,,,,,,,,424,15,,,,,158,26,,,,,487,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,18,,,,,,,,,,,,,,,,,,,,,,,,,2,47,,,,,,,,,6,25,,,,,,,,,,,,,,,,,,,,,,,296,23
6819,8923,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,16,4701,3,,,,,,,,,1719,64,6,19,160,53,,,,,,,14,71,,,244,58,,,,,,,,,,,,,,,,,,,,,35,33,,,,,,,,,,,,,,,,,,,,,,,1,6,,,343,33,134,51,,,,,,,,,,,,,11,49,,,,,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,,,,,131,36,,,20,32,,,,,,,,,,,,,,,,,,,,,717,10,,,,,31,51,,,,,191,42,,,,,,,,,,,,,,,,,19,15,,,,,,,,,,,,,131,17,,,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,37
2398,8236,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,56,,,,,,,,,6687,15,5,23,112,64,,,,,,,22,48,,,479,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,49,,,,,,,,,,,,,,,,,,,,,,,,,49,55,,,,,,,,,,,217,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,51,,,,,,,,,,,,,,,,,,,37,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39856,8228,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,8,,,,,,,,,,,,,,,49,8,,,,,,,123,16,,,,,25,34,520,45,,,,,,,,,2060,52,,,1860,12,,,,,,,,,,,1036,20,,,,,,,,,,,,,,,,,,,,,116,15,,,,,,,,,,,145,15,,,,,,,,,,,,,,,824,15,,,,,,,,,,,,,,,40,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,39,,,,,,,,,,,,,,,,,,,,,309,20,,,,,,,,,,,749,16,,,,,,,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206,27
2952,7105,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,16,,,,,,,,,,,,,123,10,706,35,,,,,,,,,3435,31,2,45,742,26,,,1,15,,,124,20,,,784,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,17,,,,,,,6,8,504,25,20,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237,22,,,67,14,,,,,,,,,,,,,,,,,,,,,,,,,,,78,38,,,,,89,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2386,7014,30,,,,,,,,,,,44,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,28,,,,,,,39,30,,,,,28,29,244,79,,,,,,,,,2453,45,7,13,1853,13,,,,,,,60,31,,,702,28,,,,,,,,,,,,,,,,,,,,,45,26,,,,,,,,,,,56,25,,,,,,,,,,,,,,,376,31,,,,,,,,,,,,,,,28,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,6,77,9,,,,,,,,,,,,,,,,,,,,,111,33,,,,,108,34,,,,,15,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,23,,,,,,,,,,,,,41,11,,,,,,,,,,,16,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,598,16
2392,6927,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,13,,,,,,,111,17,,,,,,,701,36,,,,,29,10,,,3399,32,,,306,39,,,6,7,154,8,47,34,,,755,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,34,,,,,,,,,,,,,,,440,27,170,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191,27,,,33,24,,,,,,,,,,,,,,,,,,,,,244,24,,,,,146,28,,,,,,,,,,,,,,,,,,,,,,,8,22,,,,,,,19,11,,,,,55,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,50
483,6767,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,47,,,,,,,37,32,,,,,18,45,287,70,,,,,,,,,5003,19,1,46,98,68,,,,,,,16,63,,,457,43,,,,,,,,,,,,,,,,,,,,,10,46,,,,,,,,,,,,,,,,,,,,,,,2,4,,,126,63,254,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,54,,,10,38,,,,,,,,,,,,,,,,,,,,,16,77,,,,,72,39,,,,,155,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,48,,,,,,,,,,,,,,,,,,,35,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,54
5432,6403,33,,,,,,,,,,,168,9,,,16,2,,,,,,,,,,,,,,,23,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,82,,,,,,,,,3066,36,,,879,21,,,,,180,7,15,66,,,137,93,,,,,,,,,,,,,,,10,3,,,,,74,23,169,4,,,,,,,,,,,,,,,210,6,,,,,,,,,183,51,103,56,,,,,,,,,,,,,5,64,,,,,,,,,,,,,,,,,28,9,,,,,,,,,3,7,,,27,3,,,,,,,,,,,,,,,120,39,12,4,34,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,4,,,18,2,,,493,4,,,,,,,,,,,13,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148,32
2921,6310,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,36,,,,,,,,,,,,,,,477,47,,,,,,,,,3641,29,,,,,,,,,,,,,,,267,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1440,11,,,,,,,,,,,,,105,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1258,6119,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,29,,,,,,,975,26,,,,,,,,,5083,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18011,6118,36,,,,,,,,,,,43,15,,,,,,,,,,,,,,,,,14,2,,,,,,,28,3,,,,,,,,,18,19,,,,,,,56,24,,,,,,,235,83,,,,,,,,,2579,42,6,20,641,27,11,15,,,,,11,91,,,187,74,,,,,,,,,,,,,,,,,,,,,41,29,125,5,,,,,,,,,24,36,,,,,27,15,,,,,,,,,70,89,833,15,,,,,,,,,8,3,,,45,20,,,,,,,8,2,,,,,,,,,,,11,2,,,,,,,16,4,,,,,15,7,,,,,,,,,,,,,47,64,10,8,19,33,,,,,,,,,,,,,,,,,,,,,80,39,,,,,239,20,,,,,374,25,,,,,,,,,,,,,11,8,12,3,23,14,,,,,,,,,,,,,20,54,,,,,24,5,,,,,,,,,,,,,48,17,,,,,23,22,,,10,2,,,,,119,9,,,,,,,,,,,7,6,,,,,,,,,,,,
2719,6032,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,47,,,,,26,31,419,52,,,,,,,,,3813,27,3,40,319,38,,,,,,,70,30,,,556,37,,,,,,,,,,,,,,,,,,,,,51,25,,,,,,,,,,,28,31,,,,,,,,,,,,,,,187,50,,,,,,,,,,,,,,,19,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,51,,,,,,,,,,,,,,,,,,,,,,,,,44,57,,,,,,,,,,,165,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,35,,,,,,,,,,,,,,,,,,,,,,,,,10,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169,30
2785,5822,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,2,,,,,,,,,,,,,19,44,263,75,,,,,,,,,549,142,4,31,3019,5,,,3,11,,,7,108,,,626,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660,19,33,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428,16,,,,,,,,,,,,,,,,,,,,,5,1,,,63,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,,19,92
3955,5598,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,25,,,,,,,288,9,,,,,,,151,108,,,,,,,,,1699,65,,,353,35,,,,,,,,,,,552,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,20,,,,,,,,,,,,,,,998,13,,,,,,,,,,,,,,,200,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,61,,,,,,,,,,,202,41,,,,,,,,,,,,,,,,,90,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903,12
1111,5558,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,23,,,,,,,,,,,,,,,666,40,,,,,92,8,,,3131,35,,,400,32,,,,,,,,,,,222,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1031,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188834,5552,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788,33,,,,,,,,,4529,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,5357,42,,,,,,,,,,,23,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,41,,,,,,,14,50,,,,,79,18,287,71,,,,,,,,,2451,46,1,48,401,31,,,2,13,96,11,21,51,,,381,50,,,,,,,,,,,,,,,,,,,,,78,21,,,,,,,,,,,,,,,,,,,,,,,,,,,143,58,,,,,,,,,,,,,,,16,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1148,5,,,22,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,55,,,,,,,,,,,,,,,,,9,18,,,,,,,,,,,,,37,41,,,,,,,,,,,,,,,,,,,,,,,,,6,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,68
13713,5049,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,33,,,,,,,,,,,,,48,26,712,34,,,,,,,,,1234,83,,,360,34,,,5,9,,,48,33,,,1098,18,,,,,,,,,,,,,,,,,,,,,40,30,,,,,,,,,,,20,40,,,,,,,,,,,1,7,,,262,38,261,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182,27,,,,,432,15,,,,,146,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,33,,,,,,,,,,,,,,,,,,,20,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,38
30549,4964,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,38,,,,,88,15,405,53,,,,,,,,,2993,37,,,154,54,,,,,,,,,,,325,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,61,392,22,,,,,,,,,,,,,9,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,53,,,23,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36218,4806,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,54,,,,,,,37,33,,,,,26,33,895,28,,,,,,,,,2249,48,,,100,67,,,,,,,37,39,,,308,53,,,,,,,,,,,,,,,,,,,,,21,38,,,,,,,,,,,,,,,,,,,,,,,,,,,80,85,726,16,,,,,,,,,,,,,13,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,48,,,28,26,,,,,,,,,,,,,,,,,,,,,57,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,46
9209,4777,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,63,,,,,,,,,,,,,109,11,350,58,,,,,,,,,2871,39,,,85,77,,,,,4,24,112,21,,,5,396,,,,,,,,,,,,,,,,,,,,,17,44,,,,,,,,,,,22,39,,,,,,,,,,,,,,,295,34,189,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155,32,4,15,72,12,,,,,,,,,,,,,,,,,,,,,168,28,,,,,,,,,,,185,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,25,,,,,,,,,,,,,24,15,,,,,,,,,,,,,,,,,,,,,13,20,,,,,,,,,,,,,,,,,,,,,,,,
73664,4773,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794,117,,,,,,,,,,,,,,,3979,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178900,4767,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,23,,,,,,,341,60,,,,,,,,,3564,30,,,,,,,,,,,,,,,200,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,32,,,,,,,,,,,,,,,220,44,87,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,38,,,,,,,,,,,137,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269,4746,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1951,15,,,,,,,,,1878,58,,,,,,,,,,,398,5,,,92,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2086,4744,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2092,9,,,,,,,,,,,62,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195,49,1076,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,33,,,,,612,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327,22
41114,4624,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4024,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,25
124742,4611,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,75,154,107,,,,,,,,,4324,23,,,,,,,,,,,,,,,47,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2407,4495,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,268,,,,,,,,,4410,22,,,42,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
